correct_list,correct_mean,correct_sem,deg_azim_err_list,deg_azim_err_mean,deg_azim_err_sem,deg_elev_err_list,deg_elev_err_mean,deg_elev_err_sem,deg_err_list,deg_err_mean,deg_err_sem,fn_eval_list,index_room,snr,tag_model
"[0.824468085106383, 0.8164893617021277, 0.8058510638297872, 0.5478723404255319, 0.7047872340425532, 0.6808510638297872, 0.47606382978723405, 0.800531914893617, 0.8457446808510638, 0.324468085106383]",0.6827127659574468,0.05610805727650436,"[5.053191489361702, 4.627659574468085, 5.904255319148936, 16.382978723404257, 9.148936170212766, 9.202127659574469, 16.648936170212767, 5.74468085106383, 3.9361702127659575, 28.085106382978722]",10.47340425531915,2.440690908134178,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[5.053191489361702, 4.627659574468085, 5.904255319148936, 16.382978723404257, 9.148936170212766, 9.202127659574469, 16.648936170212767, 5.74468085106383, 3.9361702127659575, 28.085106382978722]",10.47340425531915,2.440690908134178,"['models/sound_localization/simplified_IHC3000/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",1,-12.0,models/sound_localization/simplified_IHC3000/arch??
"[0.9893617021276596, 0.9547872340425532, 0.9920212765957447, 0.9601063829787234, 0.9601063829787234, 0.9388297872340425, 0.8856382978723404, 0.9813829787234043, 0.9946808510638298, 0.9281914893617021]",0.9585106382978724,0.010822866994348835,"[0.2127659574468085, 0.9042553191489363, 0.1595744680851064, 0.8510638297872342, 0.797872340425532, 1.2765957446808511, 2.6063829787234045, 0.425531914893617, 0.10638297872340427, 1.648936170212766]",0.898936170212766,0.24726892125892466,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.2127659574468085, 0.9042553191489363, 0.1595744680851064, 0.8510638297872342, 0.797872340425532, 1.2765957446808511, 2.6063829787234045, 0.425531914893617, 0.10638297872340427, 1.648936170212766]",0.898936170212766,0.24726892125892466,"['models/sound_localization/simplified_IHC3000/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",1,-6.0,models/sound_localization/simplified_IHC3000/arch??
"[0.9946808510638298, 0.9893617021276596, 1.0, 0.9920212765957447, 0.9946808510638298, 0.9946808510638298, 0.9893617021276596, 0.9973404255319149, 1.0, 0.9946808510638298]",0.9946808510638299,0.001189397860372228,"[0.10638297872340427, 0.21276595744680854, 0.0, 0.1595744680851064, 0.10638297872340427, 0.10638297872340427, 0.21276595744680854, 0.053191489361702135, 0.0, 0.10638297872340427]",0.10638297872340427,0.023787957207444574,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.10638297872340427, 0.21276595744680854, 0.0, 0.1595744680851064, 0.10638297872340427, 0.10638297872340427, 0.21276595744680854, 0.053191489361702135, 0.0, 0.10638297872340427]",0.10638297872340427,0.023787957207444574,"['models/sound_localization/simplified_IHC3000/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",1,0.0,models/sound_localization/simplified_IHC3000/arch??
"[1.0, 1.0, 1.0, 0.9973404255319149, 0.9973404255319149, 1.0, 1.0, 1.0, 1.0, 1.0]",0.999468085106383,0.0003546099290780101,"[0.0, 0.0, 0.0, 0.053191489361702135, 0.053191489361702135, 0.0, 0.0, 0.0, 0.0, 0.0]",0.010638297872340427,0.0070921985815602835,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.053191489361702135, 0.053191489361702135, 0.0, 0.0, 0.0, 0.0, 0.0]",0.010638297872340427,0.0070921985815602835,"['models/sound_localization/simplified_IHC3000/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",1,6.0,models/sound_localization/simplified_IHC3000/arch??
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"['models/sound_localization/simplified_IHC3000/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",1,12.0,models/sound_localization/simplified_IHC3000/arch??
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"['models/sound_localization/simplified_IHC3000/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",1,18.0,models/sound_localization/simplified_IHC3000/arch??
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"['models/sound_localization/simplified_IHC3000/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",1,24.0,models/sound_localization/simplified_IHC3000/arch??
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"['models/sound_localization/simplified_IHC3000/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",1,inf,models/sound_localization/simplified_IHC3000/arch??
"[0.10106382978723404, 0.09840425531914894, 0.08776595744680851, 0.05851063829787234, 0.05585106382978723, 0.06914893617021277, 0.05851063829787234, 0.034574468085106384, 0.08776595744680851, 0.031914893617021274]",0.06835106382978724,0.007850125995483289,"[47.712765957446805, 49.57446808510638, 59.840425531914896, 51.43617021276596, 57.4468085106383, 52.97872340425532, 50.0531914893617, 61.06382978723404, 62.180851063829785, 54.41489361702128]",54.670212765957444,1.6357245455743807,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[47.712765957446805, 49.57446808510638, 59.840425531914896, 51.43617021276596, 57.4468085106383, 52.97872340425532, 50.0531914893617, 61.06382978723404, 62.180851063829785, 54.41489361702128]",54.670212765957444,1.6357245455743807,"['models/sound_localization/simplified_IHC3000/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",2,-24.0,models/sound_localization/simplified_IHC3000/arch??
"[0.28191489361702127, 0.2553191489361702, 0.22340425531914893, 0.08244680851063829, 0.1675531914893617, 0.13031914893617022, 0.11436170212765957, 0.14361702127659576, 0.30851063829787234, 0.04521276595744681]",0.1752659574468085,0.027923280332510018,"[29.627659574468087, 33.351063829787236, 43.40425531914894, 45.95744680851064, 42.97872340425532, 45.42553191489362, 43.03191489361702, 43.191489361702125, 37.07446808510638, 48.61702127659574]",41.265957446808514,1.8954522676205874,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[29.627659574468087, 33.351063829787236, 43.40425531914894, 45.95744680851064, 42.97872340425532, 45.42553191489362, 43.03191489361702, 43.191489361702125, 37.07446808510638, 48.61702127659574]",41.265957446808514,1.8954522676205874,"['models/sound_localization/simplified_IHC3000/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",2,-18.0,models/sound_localization/simplified_IHC3000/arch??
"[0.6170212765957447, 0.6276595744680851, 0.5664893617021277, 0.3271276595744681, 0.48404255319148937, 0.5372340425531915, 0.3776595744680851, 0.526595744680851, 0.6303191489361702, 0.1702127659574468]",0.486436170212766,0.047785990549660394,"[9.893617021276595, 11.117021276595745, 16.01063829787234, 28.24468085106383, 17.340425531914892, 16.914893617021278, 22.606382978723403, 13.563829787234043, 11.01063829787234, 37.87234042553192]",18.45744680851064,2.8011491027721047,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[9.893617021276595, 11.117021276595745, 16.01063829787234, 28.24468085106383, 17.340425531914892, 16.914893617021278, 22.606382978723403, 13.563829787234043, 11.01063829787234, 37.87234042553192]",18.45744680851064,2.8011491027721047,"['models/sound_localization/simplified_IHC3000/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",2,-12.0,models/sound_localization/simplified_IHC3000/arch??
"[0.8430851063829787, 0.8962765957446809, 0.8457446808510638, 0.7686170212765957, 0.8351063829787234, 0.8404255319148937, 0.8111702127659575, 0.7712765957446809, 0.8856382978723404, 0.6648936170212766]",0.8162234042553191,0.021337273112609752,"[3.351063829787234, 2.5, 3.4042553191489366, 5.904255319148936, 3.6702127659574466, 4.202127659574468, 4.361702127659575, 4.946808510638298, 2.393617021276596, 9.308510638297872]",4.404255319148936,0.640794957970217,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[3.351063829787234, 2.5, 3.4042553191489366, 5.904255319148936, 3.6702127659574466, 4.202127659574468, 4.361702127659575, 4.946808510638298, 2.393617021276596, 9.308510638297872]",4.404255319148936,0.640794957970217,"['models/sound_localization/simplified_IHC3000/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC3000/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",2,-6.0,models/sound_localization/simplified_IHC3000/arch??
